Task,Trial,Problem,Operation_answer,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,instructions_2.started,instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,simple_recall,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_feedback.started,text_feedback.stopped,simple_recall_corr,simple_recall_corrkeys,instructions_3.started,instructions_3.stopped,instructions.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,digit_answer,operation.started,operation.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,operation_feedback.started,operation_feedback.stopped,instructions_8.started,instructions_8.stopped,feedback_msg.started,feedback_msg.stopped,processing_score,feedback_msg_2.started,feedback_msg_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instructions_4.started,instructions_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,operation_3.started,operation_3.stopped,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,operation_feedback_2.started,operation_feedback_2.stopped,instructions_9.started,instructions_9.stopped,operation_correct,feedback_msg_4.started,feedback_msg_4.stopped,operation_4.started,operation_4.stopped,text_3.started,text_3.stopped,complex_recall_prac,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,text_feedback_3.started,text_feedback_3.stopped,instructions_6.started,instructions_6.stopped,complex_prac_corr,feedback_msg_3.started,feedback_msg_3.stopped,instructions_7.started,instructions_7.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,operation_2.started,operation_2.stopped,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,operation_feedback_3.started,operation_feedback_3.stopped,instructions_10.started,instructions_10.stopped,feedback_msg_5.started,feedback_msg_5.stopped,operation_5.started,operation_5.stopped,text.started,text.stopped,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_feedback_2.started,text_feedback_2.stopped,complex_recall_corr,complex_recall_corrkeys,instructions_5.started,instructions_5.stopped,finish.started,finish.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Practice,1,(1x2) + 1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,597.6329953999957,None,['3'],0,[1.8519546000170521],597.6329953999957,None,597.6329953999957,None,597.6329953999957,None,599.6824742999743,None,599.6824742999743,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.0462743999669,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,8,(3/3) + 5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,602.3617120999843,None,['6'],0,[1.629891300050076],602.3617120999843,None,602.3617120999843,None,602.3617120999843,None,604.1865776999621,None,604.1865776999621,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.5418849000125,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,9,(4/2) + 5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,606.8739396000165,None,['7'],0,[2.3372632999671623],606.8739396000165,None,606.8739396000165,None,606.8739396000165,None,609.395157299994,None,609.395157299994,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.753509800008,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,11,(5x3) - 7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,612.0855622999952,None,['8'],0,[3.7449855000013486],612.0855622999952,None,612.0855622999952,None,612.0855622999952,None,616.0219580999692,None,616.0219580999692,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.3636105000041,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rvqjxn,"['r', 'v', 'q', 'j', 'x', 'n']",0,"[1.310716499981936, 1.6611298999632709, 2.3767678999574855, 2.670442799979355, 3.3733399999910034, 3.7779010999947786, 4.868594100000337]",618.6124723000103,None,618.6124723000103,None,1,RVQJXN,618.6124723000103,None,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,11,(5x3) - 7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,624.0904608999845,None,['8'],0,[1.2782636999618262],624.0904608999845,None,624.0904608999845,None,624.0904608999845,None,625.5666551999748,None,625.5666551999748,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.9374668999808,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,8,(3/3) + 5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,0,1,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,628.2696347999736,None,['6'],0,[1.440653400029987],628.2696347999736,None,628.2696347999736,None,628.2696347999736,None,629.906256199989,None,629.906256199989,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.2665186999948,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,12,(8/2) + 4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,2,0,2,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,632.603927899967,None,['8'],0,[1.7443775000283495],632.603927899967,None,632.603927899967,None,632.603927899967,None,634.5337123000063,None,634.5337123000063,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.9118661999819,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,8,(3/3) + 5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,3,0,3,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,637.2107992999954,None,['6'],0,[1.4303798000328243],637.2107992999954,None,637.2107992999954,None,637.2107992999954,None,638.8132153999759,None,638.8132153999759,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.1911858000094,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,15,(9/3) - 2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,4,0,4,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,641.5322263999842,None,['1'],0,[2.445090099994559],641.5322263999842,None,641.5322263999842,None,641.5322263999842,None,644.1915294000064,None,644.1915294000064,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.5522663000156,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,14,(6/3) + 4 ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,5,0,5,0,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,646.8681024999823,None,['6'],0,[3.520547299995087],646.8681024999823,None,646.8681024999823,None,646.8681024999823,None,650.5718606999726,None,650.5718606999726,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.9631002999959,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,14,(6/3) + 4 ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,6,0,6,0,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,653.2617932999856,None,['6'],0,[3.1364482000353746],653.2617932999856,None,653.2617932999856,None,653.2617932999856,None,656.5730900000199,None,656.5730900000199,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.9404599000118,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rknlzvt,"['r', 'k', 'n', 'l', 'z', 'v', 't']",0,"[1.290374000032898, 1.5833416000241414, 1.8664916000561789, 2.064687700010836, 3.44996950001223, 4.001305100042373, 4.749890300037805, 6.484701600042172]",659.1892449000152,None,659.1892449000152,None,1,RKNLZVT,659.1892449000152,None,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,10,(8/4) + 3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,0,0,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,666.2823177999817,None,['5'],0,[1.4080048999749124],666.2823177999817,None,666.2823177999817,None,666.2823177999817,None,667.9494965000194,None,667.9494965000194,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.312518599967,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,15,(9/3) - 2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,1,0,1,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,670.6281173999887,None,['1'],0,[1.673403499997221],670.6281173999887,None,670.6281173999887,None,670.6281173999887,None,672.5027834000066,None,672.5027834000066,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.8583481999813,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,3,(7x2) - 5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,2,0,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,675.1906628999859,None,['9'],0,[2.171261499985121],675.1906628999859,None,675.1906628999859,None,675.1906628999859,None,677.586859699979,None,677.586859699979,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.9364785999642,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,7,(4x6) - 17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,3,0,3,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,680.2850472999853,None,['7'],0,[2.255795999953989],680.2850472999853,None,680.2850472999853,None,680.2850472999853,None,682.7281974999933,None,682.7281974999933,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.0816609999747,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,15,(9/3) - 2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,4,0,4,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,685.413683599967,None,['1'],0,[1.629063899978064],685.413683599967,None,685.413683599967,None,685.413683599967,None,687.2175738000078,None,687.2175738000078,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.5770527999848,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,4,(4x4) - 14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,5,0,5,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,689.9090245999978,None,['2'],0,[1.4392640000442043],689.9090245999978,None,689.9090245999978,None,689.9090245999978,None,691.5348796999897,None,691.5348796999897,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.8894408000051,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,6,(2x6) - 8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,6,0,6,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,694.2214492000057,None,['4'],0,[4.847646199981682],694.2214492000057,None,694.2214492000057,None,694.2214492000057,None,699.3026970999781,None,699.3026970999781,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.665426099964,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,10,(8/4) + 3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,7,0,7,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,701.9972564000054,None,['5'],0,[3.869148599973414],701.9972564000054,None,701.9972564000054,None,701.9972564000054,None,706.044706799963,None,706.044706799963,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.4418672000174,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qjhknlvx,"['q', 'j', 'h', 'k', 'n', 'l', 'v', 'x']",0,"[-33.763777300016955, 0.9771101000369526, 1.5032698000431992, 1.7236773000331596, 4.5073862000135705, 4.7579028000473045, 4.9657407000195235, 5.240660400013439, 6.059734600014053, 6.339880800049286, 8.395487900008447]",708.6573845999665,None,708.6573845999665,None,1,QJHKNLVX,708.6573845999665,None,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,4,(4x4) - 14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,717.6819014999783,None,['2'],0,[1.3568080000113696],717.6819014999783,None,717.6819014999783,None,717.6819014999783,None,719.2664800999919,None,719.2664800999919,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.6123652000097,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,15,(9/3) - 2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,0,1,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,721.94443709997,None,['1'],0,[1.7145273999776691],721.94443709997,None,721.94443709997,None,721.94443709997,None,723.8414316999842,None,723.8414316999842,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.2077924999758,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,2,(1/1) - 1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,2,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,726.5234348999802,None,['0'],0,[1.6247749999747612],726.5234348999802,None,726.5234348999802,None,726.5234348999802,None,728.340994499973,None,728.340994499973,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
